,APA.OQ,BKR.OQ,COP.N,CVX.N,EOG.N,HAL.N,HES.N,MRO.N,OKE.N,OXY.N,SLB.N,XOM.N,ALB.N,APD.N,AVY.N,BALL.N,ECL.N,FCX.N,FMC.N,IFF.N,IP.N,LIN.N,MOS.N,NEM.N,PPG.N,SHW.N,VMC.N,BA.N,CAT.N,CMI.N,CSX.OQ,DAL.N,ETN.N,EXPD.OQ,FDX.N,GD.N,GE.N,HWM.N,ITW.N,JCI.N,LDOS.N,LMT.N,LUV.N,MAS.N,MMM.N,NOC.N,NSC.N,PH.N,ROK.N,RTX.N,SWK.N,TT.N,TXT.N,UAL.OQ,UNP.N,UPS.N,WM.N,BBWI.N,CCL.N,DRI.N,EBAY.OQ,F.N,HAS.OQ,HD.N,LOW.N,LVS.N,MAR.OQ,MGM.N,MHK.N,NKE.N,NWL.OQ,RCL.N,SBUX.OQ,VFC.N,WHR.N,BFb.N,BG.N,CAG.N,CHD.N,CL.N,CLX.N,COST.OQ,CPB.N,EL.N,GIS.N,HRL.N,HSY.N,K.N,KMB.N,KO.N,KR.N,MDLZ.OQ,MKC.N,MO.N,PEP.OQ,PG.N,PM.N,SJM.N,STZ.N,TAP.N,TGT.N,TSN.N,WMT.N,A.N,ABT.N,AMGN.OQ,BAX.N,BDX.N,BIIB.OQ,BMY.N,BSX.N,CAH.N,CI.N,CVS.N,DGX.N,EW.N,HUM.N,JNJ.N,LLY.N,MCK.N,MDT.N,MRK.N,MTD.N,PFE.N,RVTY.N,WAT.N,ALL.N,AXP.N,BAC.N,BEN.N,BK.N,C.N,CB.N,CMA.N,COF.N,FITB.OQ,GS.N,HBAN.OQ,HIG.N,JPM.N,KEY.N,MET.N,MMC.N,MS.N,NTRS.OQ,PFG.OQ,PNC.N,PRU.N,SPGI.N,STT.N,TROW.OQ,V.N,WFC.N,AAPL.OQ,ACN.N,ADBE.OQ,ADI.OQ,ADSK.OQ,AKAM.OQ,AMAT.OQ,AMD.OQ,CRM.N,CSCO.OQ,CTSH.OQ,FSLR.OQ,GEN.OQ,HPQ.N,IBM.N,INTC.OQ,INTU.OQ,JNPR.N,KLAC.OQ,MCHP.OQ,MSFT.OQ,MSI.N,NVDA.OQ,ORCL.N,QCOM.OQ,STX.OQ,TEL.N,TXN.OQ,WDC.OQ,DIS.N,GOOGL.OQ,OMC.N,T.N,VZ.N,AEE.N,AEP.OQ,AES.N,AWK.N,DTE.N,DUK.N,ED.N,EIX.N,ES.N,ETR.N,EXC.OQ,LNT.OQ,NEE.N,NI.N,NRG.N,PCG.N,PEG.N,PNW.N,PPL.N,SO.N,SRE.N,WEC.N,XEL.OQ
54,10240000.0,941000.0,26116829.0,62000000.0,4907420.0,8697000.0,5760000.0,4720000.0,1700000.0,15000000.0,2200000.0,141000000.0,1140000.0,25330239.0,527645.0,1558156.0,669977.0,9664831.0,414000.0,216793.92,14200000.0,16685000.0,4510000.0,5750000.0,2020000.0,536564.0,1345270.0,1636000.0,2470000.0,776977.0,5569075.0,31363556.0,798000.0,48988.0,14744766.0,,4880000.0,43400000.0,592122.0,2360920.0,90500.0,1234497.0,18004153.0,384043.0,6620000.0,638885.9,5178090.0,672223.0,128000.0,1682590.0,351339.0,801203.0,597371.0,31667263.0,12002685.0,12539000.0,19633917.0,,10877399.0,1087028.0,224693.0,4800000.0,23407.0,2779870.0,2100000.0,1098449.95,3541892.0,950160.0,1512110.0,185445.0,300759.96,4347739.0,1101000.0,254610.0,862912.0,156143.0,346986.0,790000.0,,631000.0,316000.0,1663953.0,804725.0,94139.088,1013000.0,1446329.0,373485.6,1207798.0,4900000.0,5480000.0,6105831.0,1173038.0,74891.0,520571.0,5832000.0,5483000.0,875845.0,483879.0,114063.0,336289.0,3016913.0,6521396.0,21186234.0,122149.0,1062000.0,389231.0,802000.0,362970.0,93258.0,517000.0,127000.0,361102.0,87895.0,1658918.0,268626.0,30634.0,124565.0,1210930.0,1571000.0,139972.0,200000.0,2907000.0,63839.0,2160000.0,44034.0,37250.0,191197.0,166038.0,1541099.0,,218439.0,888862.0,52703.0,81734.0,224906.0,,260209.0,85061.0,85032.0,1303091.0,84708.0,143091.0,,381733.0,50802.0,58991.58,446020.0,75703.0,64221.0,117522.0,32973.7,80551.0,1427276.0,271745.0,265143.0,25739.0,126483.0,26080.0,84780.0,186303.0,100555.0,54559.0,754477.0,184394.0,322740.0,165000.0,1850400.0,2750043.0,3124000.0,30718.0,114379.0,16215.0,302326.0,1735352.0,186969.0,51497.0,397123.0,113998.0,1335072.0,710557.0,2415741.0,1096222.0,1766380.0,1691832.0,155644.0,8843067.0,5485820.0,55989718.0,121927400.0,79327137.02,710879.0,37550000.0,103922547.9,4417000.0,6900000.0,2475187.0,35640205.0,31730432.0,25126600.0,47608369.0,17980726.91,50292000.0,5370000.0,15032580.0,14657896.0,70000000.0,99000000.0,8519000.0,19067000.0,55662439.0
55,10240000.0,941000.0,26116829.0,62000000.0,4907420.0,8697000.0,5760000.0,4720000.0,1700000.0,15000000.0,2200000.0,141000000.0,1140000.0,25330239.0,527645.0,1558156.0,669977.0,9664831.0,414000.0,216793.92,14200000.0,16685000.0,4510000.0,5750000.0,2020000.0,536564.0,1345270.0,1636000.0,2470000.0,776977.0,5569075.0,31363556.0,798000.0,48988.0,14744766.0,,4880000.0,43400000.0,592122.0,2360920.0,90500.0,1234497.0,18004153.0,384043.0,6620000.0,638885.9,5178090.0,672223.0,128000.0,1682590.0,351339.0,801203.0,597371.0,31667263.0,12002685.0,12539000.0,19633917.0,,10877399.0,1087028.0,224693.0,4800000.0,23407.0,2779870.0,2100000.0,1098449.95,3541892.0,950160.0,1512110.0,185445.0,300759.96,4347739.0,1101000.0,254610.0,862912.0,156143.0,346986.0,790000.0,,631000.0,316000.0,1663953.0,815915.0,94139.088,1013000.0,1446329.0,373485.6,1207798.0,4900000.0,5480000.0,6105831.0,1173038.0,74891.0,520571.0,5832000.0,5483000.0,875845.0,483879.0,114063.0,336289.0,3016913.0,6521396.0,21186234.0,122149.0,1062000.0,389231.0,802000.0,362970.0,93258.0,517000.0,127000.0,361102.0,87895.0,1658918.0,268626.0,30634.0,124565.0,1210930.0,1571000.0,139972.0,200000.0,2907000.0,63839.0,2160000.0,44034.0,37250.0,191197.0,166038.0,1541099.0,,218439.0,888862.0,52703.0,81734.0,224906.0,,260209.0,85061.0,85032.0,1303091.0,84708.0,143091.0,,381733.0,50802.0,58991.58,446020.0,75703.0,64221.0,117522.0,32973.7,80551.0,1427276.0,271745.0,257797.0,25739.0,126483.0,26080.0,84780.0,186303.0,100555.0,54559.0,754477.0,184394.0,322740.0,165000.0,1850400.0,2750043.0,3124000.0,30718.0,114379.0,16215.0,302326.0,1735352.0,186969.0,51497.0,397123.0,113998.0,1335072.0,710557.0,2415741.0,1096222.0,1766380.0,1691832.0,155644.0,8843067.0,5485820.0,55989718.0,121927400.0,79327137.02,710879.0,37550000.0,103922547.9,4417000.0,6900000.0,2475187.0,35640205.0,31730432.0,25126600.0,47608369.0,17980726.91,50292000.0,5370000.0,15032580.0,14657896.0,70000000.0,99000000.0,8519000.0,19067000.0,55662439.0
56,10240000.0,941000.0,26116829.0,62000000.0,4907420.0,8697000.0,5760000.0,4720000.0,1700000.0,15000000.0,2200000.0,141000000.0,1140000.0,25820000.0,527645.0,1558156.0,669977.0,9664831.0,414000.0,216793.92,14200000.0,16685000.0,4510000.0,5750000.0,2020000.0,536564.0,1345270.0,1636000.0,2470000.0,776977.0,5569075.0,31363556.0,798000.0,48988.0,14744766.0,,4880000.0,43400000.0,592122.0,2362555.0,90500.0,1234497.0,18004153.0,384043.0,6620000.0,638885.9,5178090.0,672223.0,144000.0,1682590.0,351339.0,801203.0,597371.0,31667263.0,12002685.0,12539000.0,19633917.0,,10877399.0,1087028.0,224693.0,4800000.0,23407.0,2779870.0,2100000.0,1098449.95,3541892.0,950160.0,1512110.0,185445.0,300759.96,4347739.0,1258000.0,254610.0,862912.0,156143.0,346986.0,790000.0,,631000.0,316000.0,1663953.0,815915.0,94139.088,1013000.0,1446329.0,373485.6,1207798.0,4900000.0,5480000.0,6105831.0,1173038.0,74891.0,520571.0,5832000.0,5483000.0,875845.0,483879.0,114063.0,336289.0,3016913.0,6460135.0,21186234.0,122149.0,1062000.0,389231.0,802000.0,316430.0,93258.0,517000.0,127000.0,361102.0,87895.0,1658918.0,268626.0,30634.0,124565.0,1210930.0,1571000.0,139972.0,200000.0,2907000.0,63839.0,2160000.0,44034.0,37250.0,191197.0,166038.0,1541099.0,37655.0,218439.0,888862.0,52703.0,81734.0,224906.0,,260209.0,85061.0,85032.0,1303091.0,84708.0,143091.0,,381733.0,50802.0,58991.58,446020.0,75703.0,64221.0,117522.0,32973.7,84231.0,1427276.0,334186.0,257797.0,25739.0,126483.0,26080.0,84780.0,186303.0,100555.0,54559.0,754477.0,184394.0,322740.0,165000.0,1850400.0,2750043.0,3124000.0,30718.0,114379.0,16215.0,302326.0,1735352.0,186969.0,51497.0,397123.0,187033.0,1335072.0,624532.0,2415741.0,1096222.0,1819651.0,1691832.0,155644.0,8843067.0,5485820.0,55989718.0,121927400.0,79327137.02,710879.0,37550000.0,103922547.9,4417000.0,6900000.0,2475187.0,35640205.0,31730432.0,25126600.0,47608369.0,17980726.91,50292000.0,5370000.0,15032580.0,14657896.0,70000000.0,99000000.0,8519000.0,19067000.0,55662439.0
57,10240000.0,941000.0,26116829.0,62000000.0,4907420.0,8697000.0,5760000.0,4720000.0,1700000.0,15000000.0,2200000.0,141000000.0,1140000.0,25820000.0,527645.0,1558156.0,669977.0,9664831.0,414000.0,216793.92,14200000.0,16685000.0,4510000.0,5750000.0,2020000.0,536564.0,1345270.0,1636000.0,2470000.0,776977.0,5569075.0,31363556.0,798000.0,48988.0,14744766.0,,4880000.0,43400000.0,592122.0,2362555.0,90500.0,1234497.0,18004153.0,384043.0,6620000.0,638885.9,5178090.0,672223.0,144000.0,1682590.0,351339.0,801203.0,597371.0,31667263.0,12002685.0,12539000.0,19633917.0,,10877399.0,1087028.0,224693.0,4800000.0,23407.0,2779870.0,2100000.0,1098449.95,3541892.0,950160.0,1512110.0,185445.0,300759.96,4347739.0,1258000.0,254610.0,862912.0,156143.0,346986.0,790000.0,,631000.0,316000.0,1663953.0,815915.0,94139.088,1013000.0,767000.0,373485.6,1207798.0,4900000.0,5480000.0,6105831.0,1173038.0,74891.0,520571.0,5832000.0,5483000.0,875845.0,483879.0,114063.0,336289.0,3016913.0,6460135.0,21186234.0,131400.0,1062000.0,389231.0,802000.0,316430.0,93258.0,517000.0,127000.0,361102.0,87895.0,1658918.0,268626.0,30634.0,124565.0,1210930.0,1571000.0,139972.0,200000.0,2907000.0,63839.0,2160000.0,44034.0,37250.0,191197.0,166038.0,1541099.0,37655.0,218439.0,888862.0,52703.0,81734.0,224906.0,,260209.0,85061.0,85032.0,1303091.0,84708.0,143091.0,,381733.0,50802.0,58991.58,446020.0,75703.0,64221.0,117522.0,32973.7,84231.0,1427276.0,334186.0,257797.0,25739.0,,26080.0,84780.0,169571.0,100555.0,54559.0,754477.0,184394.0,322740.0,165000.0,1765100.0,2750043.0,3124000.0,30718.0,114379.0,16215.0,302326.0,1735352.0,186969.0,51497.0,397123.0,187033.0,1335072.0,624532.0,2415741.0,1096222.0,1819651.0,1691832.0,155644.0,8843067.0,5485820.0,55989718.0,121927400.0,79327137.02,710879.0,37550000.0,103922547.9,4417000.0,6900000.0,2475187.0,35640205.0,31730432.0,25126600.0,47608369.0,17980726.91,50292000.0,5370000.0,15032580.0,14657896.0,70000000.0,99000000.0,8519000.0,19067000.0,55662439.0
58,10240000.0,941000.0,26116829.0,62000000.0,4907420.0,8697000.0,5760000.0,4720000.0,1700000.0,15000000.0,2200000.0,141000000.0,1140000.0,25820000.0,527645.0,1558156.0,669977.0,9664831.0,414000.0,216793.92,14200000.0,16685000.0,4510000.0,5750000.0,2020000.0,536564.0,1345270.0,1636000.0,2470000.0,776977.0,5569075.0,31363556.0,798000.0,48988.0,14744766.0,,4880000.0,43400000.0,592122.0,2362555.0,90500.0,1234497.0,18004153.0,384043.0,6620000.0,638885.9,5178090.0,672223.0,144000.0,1682590.0,351339.0,801203.0,597371.0,31667263.0,12002685.0,12539000.0,19633917.0,,10617436.0,1087028.0,224693.0,4800000.0,23407.0,2779870.0,2100000.0,1098449.95,3541892.0,950160.0,1512110.0,185445.0,300759.96,4347739.0,1258000.0,254610.0,862912.0,156143.0,346986.0,790000.0,,631000.0,316000.0,1663953.0,815915.0,94139.088,1013000.0,767000.0,373485.6,1207798.0,4900000.0,5480000.0,6105831.0,1173038.0,87246.0,520571.0,5832000.0,5483000.0,875845.0,483879.0,114063.0,336289.0,3016913.0,6460135.0,21186234.0,131400.0,1062000.0,389231.0,802000.0,316430.0,93258.0,517000.0,127000.0,361102.0,87895.0,1658918.0,268626.0,30634.0,124565.0,1210930.0,1571000.0,139972.0,200000.0,2907000.0,63839.0,2160000.0,44034.0,37250.0,191197.0,166038.0,1541099.0,37655.0,218439.0,888862.0,52703.0,81734.0,224906.0,,260209.0,85061.0,85032.0,1303091.0,84708.0,143091.0,,381733.0,50802.0,58991.58,446020.0,75703.0,64221.0,117522.0,32973.7,84231.0,1427276.0,334186.0,257797.0,38756.0,128267.0,26080.0,84780.0,169571.0,100555.0,54559.0,754477.0,184394.0,322740.0,165000.0,1765100.0,2750043.0,3124000.0,30718.0,114379.0,16215.0,302326.0,1735352.0,186969.0,51497.0,397123.0,187033.0,1335072.0,624532.0,2415741.0,1096222.0,1819651.0,1691832.0,155644.0,8843067.0,5485820.0,55989718.0,121927400.0,79327137.02,710879.0,37550000.0,103922547.9,4417000.0,6900000.0,2475187.0,35640205.0,31730432.0,25126600.0,47608369.0,17980726.91,50292000.0,5370000.0,15032580.0,14657896.0,70000000.0,99000000.0,8519000.0,19067000.0,55662439.0
59,9050000.0,548000.0,27553664.0,75000000.0,5778790.0,11738287.0,5150000.0,4140000.0,1900000.0,14500000.0,2847000.0,143000000.0,909000.0,25820000.0,527645.0,1503000.0,676267.0,10181382.0,409000.0,236828.41,13400000.0,18035000.0,4410000.0,5400000.0,2050000.0,585445.0,1585535.0,1803380.0,2470000.0,798455.0,5564960.0,32485066.0,775000.0,48299.0,14744766.0,,4980000.0,40400000.0,650958.0,2362555.0,90500.0,888800.0,17835455.0,,7950000.0,620627.0,5349107.0,672223.0,144000.0,2150000.0,351339.0,718969.0,597371.0,31548428.0,11953871.0,12598000.0,20132030.0,,10617436.0,1087028.0,252506.0,4600000.0,24251.0,2779870.0,2100000.0,1082235.0,3470000.0,934801.0,2322640.0,185445.0,310755.0,4415011.0,1258000.0,254610.0,714825.0,156143.0,368646.0,790000.0,183110.0,636000.0,316000.0,1663953.0,815915.0,94139.088,1013000.0,767000.0,325745.0,1207798.0,4900000.0,5530000.0,6105831.0,2068210.0,87246.0,500317.0,5790000.0,5483000.0,828406.6,483879.0,114063.0,284252.0,3016913.0,6460135.0,21186234.0,131400.0,988000.0,377499.0,815000.0,316430.0,93733.0,478000.0,121000.0,361102.0,87611.0,1653741.0,259329.0,34589.0,149720.0,1188823.0,1614000.0,139972.0,200000.0,1760000.0,65096.0,1650000.0,44352.0,29677.0,190053.0,162428.0,1452359.0,37655.0,216396.0,848809.0,54449.0,75839.0,210288.0,,254293.0,88692.0,74364.0,1178508.0,76277.0,133886.0,109021.27,348523.0,54384.0,56958.5,424148.0,73307.0,37992.0,116787.0,,84231.0,1363947.0,334186.0,257797.0,38756.0,128267.0,26080.0,89054.0,169571.0,73116.0,54559.0,754477.0,193067.0,330895.0,165000.0,1765100.0,2493058.0,1686000.0,30718.0,98903.0,16215.0,302326.0,1735352.0,188145.0,51497.0,397123.0,187033.0,1335072.0,624532.0,2326888.0,1096222.0,1819651.0,1872515.0,,9110457.0,5939095.0,33048474.13,115300000.0,75953000.0,697497.0,39364303.18,106248569.6,4552000.0,6700000.0,2704910.0,35106164.0,26918000.0,26600000.0,44852457.0,19453518.23,78000000.0,4970000.0,16218386.0,14245800.0,33679615.6,102000000.0,7726000.0,32773000.0,57309805.0
60,9050000.0,548000.0,27553664.0,75000000.0,5778790.0,11738287.0,5150000.0,4140000.0,1900000.0,14500000.0,2847000.0,143000000.0,909000.0,25820000.0,475100.0,1503000.0,676267.0,10181382.0,409000.0,236828.41,13400000.0,18035000.0,4410000.0,5400000.0,2050000.0,585445.0,1585535.0,1803380.0,2470000.0,798455.0,5564960.0,32485066.0,775000.0,48299.0,14744766.0,,4980000.0,40400000.0,650958.0,2362555.0,90500.0,888800.0,17835455.0,,7950000.0,620627.0,5349107.0,672223.0,144000.0,2150000.0,350662.0,718969.0,620700.0,31548428.0,11953871.0,12598000.0,20132030.0,,10617436.0,1087028.0,252506.0,4600000.0,24251.0,,2100000.0,1082235.0,3470000.0,934801.0,2322640.0,185445.0,310755.0,4415011.0,1258000.0,1449581.0,714825.0,156143.0,368646.0,790000.0,183110.0,636000.0,316000.0,1663953.0,815915.0,94139.088,1013000.0,767000.0,325745.0,990000.0,4900000.0,5530000.0,6337534.0,2068210.0,87246.0,500317.0,5790000.0,5483000.0,828406.6,483879.0,114063.0,284252.0,3161137.0,6460135.0,21000000.0,131400.0,988000.0,377499.0,815000.0,316430.0,93733.0,478000.0,121000.0,361102.0,87611.0,1653741.0,259329.0,34589.0,149720.0,1188823.0,1614000.0,139972.0,200000.0,1760000.0,65096.0,1650000.0,44352.0,29677.0,190053.0,162428.0,1452359.0,37655.0,216396.0,848809.0,54449.0,75839.0,210288.0,,254293.0,88692.0,74364.0,1178508.0,76277.0,133886.0,109021.27,348523.0,54384.0,56958.5,424148.0,73307.0,37992.0,116787.0,,84231.0,1363947.0,334186.0,257797.0,38756.0,128267.0,9950.0,89054.0,169571.0,73116.0,76850.0,754477.0,193067.0,330895.0,165000.0,1765100.0,2493058.0,1686000.0,30718.0,98903.0,16215.0,302326.0,1735352.0,188145.0,51858.0,397123.0,187033.0,1335072.0,624532.0,2326888.0,1096222.0,1819651.0,1872515.0,,9110457.0,5939095.0,33048474.13,115300000.0,75953000.0,697497.0,39364303.18,106248569.6,4552000.0,6700000.0,2704910.0,35106164.0,26918000.0,26600000.0,44852457.0,19453518.23,78000000.0,4970000.0,16218386.0,14245800.0,33679615.6,102000000.0,7726000.0,32773000.0,57309805.0
61,9050000.0,548000.0,27553664.0,75000000.0,5778790.0,11738287.0,5150000.0,4140000.0,1900000.0,14500000.0,2847000.0,143000000.0,909000.0,25820000.0,475100.0,1503000.0,676267.0,10181382.0,409000.0,236828.41,13400000.0,18035000.0,4410000.0,5400000.0,2050000.0,585445.0,1585535.0,1803380.0,2470000.0,798455.0,5564960.0,32485066.0,775000.0,48299.0,14744766.0,,4980000.0,40400000.0,650958.0,2362555.0,90500.0,888800.0,17835455.0,,7950000.0,620627.0,5349107.0,672223.0,144000.0,2150000.0,350662.0,718969.0,620700.0,31548428.0,11953871.0,12598000.0,20132030.0,,10617436.0,1087028.0,252506.0,4600000.0,24251.0,2708717.0,2100000.0,1082235.0,3470000.0,934801.0,2322640.0,185445.0,310755.0,4415011.0,1258000.0,1449581.0,714825.0,156143.0,368646.0,790000.0,183110.0,636000.0,316000.0,1663953.0,815915.0,94139.088,1013000.0,767000.0,325745.0,990000.0,4900000.0,5530000.0,6337534.0,2068210.0,87246.0,500317.0,5790000.0,5483000.0,828406.6,483879.0,122018.0,284252.0,3161137.0,6460135.0,21000000.0,131400.0,988000.0,377499.0,815000.0,316430.0,93733.0,478000.0,121000.0,361102.0,87611.0,1653741.0,259329.0,34589.0,149720.0,1188823.0,1614000.0,139972.0,200000.0,1760000.0,65096.0,1650000.0,44352.0,29677.0,190053.0,162428.0,1452359.0,37655.0,216396.0,848809.0,54449.0,75839.0,210288.0,,254293.0,88692.0,74364.0,1178508.0,76277.0,133886.0,109021.27,348523.0,54384.0,56958.5,424148.0,73307.0,37992.0,116787.0,,84231.0,1363947.0,334186.0,257797.0,38756.0,128267.0,9950.0,89054.0,169571.0,73116.0,76850.0,754477.0,193067.0,330895.0,165000.0,1765100.0,2493058.0,1686000.0,30718.0,98903.0,16215.0,302326.0,1735352.0,188145.0,51858.0,397123.0,187033.0,1335072.0,624532.0,2326888.0,1096222.0,1819651.0,1872515.0,,9110457.0,5939095.0,33048474.13,115300000.0,75953000.0,697497.0,39364303.18,106248569.6,4552000.0,6700000.0,2704910.0,35106164.0,26918000.0,26600000.0,44852457.0,19453518.23,78000000.0,4970000.0,16218386.0,14245800.0,33679615.6,102000000.0,7726000.0,32773000.0,57309805.0
62,9050000.0,548000.0,27553664.0,75000000.0,5778790.0,11738287.0,5150000.0,4140000.0,1900000.0,14500000.0,2847000.0,143000000.0,909000.0,25820000.0,475100.0,1503000.0,676267.0,10181382.0,409000.0,236828.41,13400000.0,18035000.0,4410000.0,5400000.0,2050000.0,585445.0,1585535.0,1803380.0,2470000.0,798455.0,5564960.0,32485066.0,775000.0,48299.0,14744766.0,,4980000.0,40400000.0,650958.0,2362555.0,90500.0,888800.0,17835455.0,,7950000.0,620627.0,5349107.0,672223.0,144000.0,2150000.0,350662.0,718969.0,620700.0,31548428.0,11953871.0,12598000.0,20132030.0,,10617436.0,1087028.0,252506.0,4600000.0,24251.0,2708717.0,2100000.0,1082235.0,3470000.0,934801.0,2322640.0,185445.0,310755.0,4415011.0,1258000.0,1449581.0,714825.0,156143.0,368646.0,790000.0,183110.0,636000.0,316000.0,1663953.0,815915.0,94139.088,1013000.0,767000.0,325745.0,990000.0,4900000.0,5530000.0,6337534.0,2068210.0,87246.0,500317.0,5790000.0,5483000.0,828406.6,483879.0,122018.0,284252.0,3161137.0,6460135.0,21000000.0,131400.0,988000.0,377499.0,815000.0,316430.0,93733.0,478000.0,121000.0,361102.0,87611.0,1653741.0,259329.0,34589.0,149720.0,1188823.0,1614000.0,189061.0,200000.0,1760000.0,65096.0,1650000.0,44352.0,29677.0,190053.0,162428.0,1452359.0,37655.0,216396.0,848809.0,54449.0,75839.0,210288.0,,254293.0,88692.0,74364.0,1178508.0,76277.0,133886.0,109021.27,348523.0,54384.0,56958.5,424148.0,73307.0,37992.0,116787.0,,84231.0,1363947.0,334186.0,257797.0,38756.0,128267.0,9950.0,89054.0,169571.0,73116.0,76850.0,754477.0,193067.0,330895.0,165000.0,1765100.0,2493058.0,1686000.0,30718.0,98903.0,16215.0,366329.0,1735352.0,188145.0,51858.0,397123.0,187033.0,1335072.0,624532.0,2326888.0,1096222.0,1819651.0,1872515.0,,9110457.0,5939095.0,33048474.13,115300000.0,75953000.0,697497.0,39364303.18,106248569.6,4552000.0,6700000.0,2704910.0,35106164.0,26918000.0,26600000.0,44852457.0,19453518.23,78000000.0,4970000.0,16218386.0,14245800.0,33679615.6,102000000.0,7726000.0,32773000.0,57309805.0
63,9050000.0,548000.0,27553664.0,75000000.0,5778790.0,11738287.0,5150000.0,4140000.0,1900000.0,14500000.0,2847000.0,143000000.0,909000.0,25820000.0,475100.0,1503000.0,676267.0,10181382.0,409000.0,236828.41,13400000.0,18035000.0,4410000.0,5400000.0,2050000.0,585445.0,1585535.0,1803380.0,2470000.0,798455.0,5564960.0,32485066.0,775000.0,48299.0,14744766.0,,4980000.0,40400000.0,650958.0,2362555.0,90500.0,888800.0,17835455.0,,7950000.0,620627.0,5349107.0,672223.0,144000.0,2150000.0,350662.0,718969.0,620700.0,31548428.0,11953871.0,12598000.0,20132030.0,,10617436.0,1087028.0,252506.0,4600000.0,24251.0,2708717.0,2100000.0,1082235.0,3470000.0,934801.0,2322640.0,185445.0,310755.0,4415011.0,1258000.0,1449581.0,714825.0,167986.0,368646.0,790000.0,183110.0,636000.0,316000.0,1663953.0,815915.0,94139.088,1013000.0,767000.0,325745.0,990000.0,4900000.0,5530000.0,6337534.0,2068210.0,87246.0,500317.0,5790000.0,5483000.0,828406.6,311063.0,122018.0,284252.0,3161137.0,6460135.0,21000000.0,131400.0,988000.0,377499.0,815000.0,316430.0,93733.0,478000.0,121000.0,361102.0,87611.0,1653741.0,259329.0,34589.0,149720.0,1188823.0,1614000.0,189061.0,197000.0,1760000.0,65096.0,1650000.0,44352.0,29677.0,190053.0,162428.0,1452359.0,37655.0,216396.0,848809.0,54449.0,75839.0,210288.0,,254293.0,88692.0,74364.0,1178508.0,76277.0,133886.0,109021.27,348523.0,54384.0,56958.5,424148.0,73307.0,37992.0,116787.0,,84231.0,1363947.0,334186.0,257797.0,38756.0,128267.0,9950.0,89054.0,169571.0,73116.0,76850.0,754477.0,193067.0,330895.0,162000.0,1765100.0,2493058.0,1686000.0,30718.0,98903.0,16215.0,366329.0,1735352.0,188145.0,51858.0,397123.0,187033.0,1335072.0,624532.0,2326888.0,1096222.0,1819651.0,1872515.0,,9110457.0,5939095.0,33048474.13,115300000.0,75953000.0,697497.0,39364303.18,106248569.6,4552000.0,6700000.0,2704910.0,35106164.0,26918000.0,26600000.0,44852457.0,19453518.23,78000000.0,4970000.0,16218386.0,14245800.0,33679615.6,102000000.0,7726000.0,32773000.0,57309805.0
64,9050000.0,548000.0,27553664.0,75000000.0,5778790.0,11738287.0,5150000.0,4140000.0,1900000.0,14500000.0,2847000.0,143000000.0,909000.0,25820000.0,475100.0,1503000.0,676267.0,10181382.0,409000.0,236828.41,13400000.0,18035000.0,4410000.0,5400000.0,2050000.0,585445.0,1585535.0,1803380.0,2470000.0,798455.0,5564960.0,32485066.0,775000.0,48299.0,14410983.0,,4980000.0,40400000.0,650958.0,2362555.0,90500.0,888800.0,17835455.0,,7950000.0,620627.0,5349107.0,672223.0,144000.0,2150000.0,350662.0,718969.0,620700.0,31548428.0,11953871.0,12598000.0,20132030.0,,10617436.0,790010.0,252506.0,4600000.0,24251.0,2708717.0,2100000.0,1082235.0,3470000.0,934801.0,2322640.0,264394.0,310755.0,4415011.0,1258000.0,1449581.0,714825.0,167986.0,368646.0,918831.0,183110.0,636000.0,316000.0,1663953.0,815915.0,94139.088,965000.0,767000.0,325745.0,990000.0,4900000.0,5530000.0,6337534.0,2068210.0,87246.0,500317.0,5790000.0,5483000.0,828406.6,311063.0,122018.0,284252.0,3161137.0,6460135.0,21000000.0,131400.0,988000.0,377499.0,815000.0,316430.0,93733.0,478000.0,121000.0,361102.0,87611.0,1653741.0,259329.0,34589.0,149720.0,1188823.0,1614000.0,189061.0,197000.0,1760000.0,65096.0,1650000.0,44352.0,29677.0,190053.0,162428.0,1452359.0,37655.0,216396.0,848809.0,54449.0,75839.0,210288.0,,254293.0,88692.0,74364.0,1178508.0,76277.0,133886.0,109021.27,348523.0,54384.0,56958.5,424148.0,73307.0,37992.0,116787.0,,84231.0,1363947.0,334186.0,257797.0,38756.0,128267.0,9950.0,89054.0,169571.0,73116.0,76850.0,754477.0,193067.0,330895.0,162000.0,1765100.0,2493058.0,1686000.0,30718.0,98903.0,16215.0,366329.0,1735352.0,188145.0,51858.0,457254.0,187033.0,1335072.0,624532.0,2326888.0,1096222.0,1819651.0,1872515.0,,9110457.0,5939095.0,33048474.13,115300000.0,75953000.0,697497.0,39364303.18,106248569.6,4552000.0,6700000.0,2704910.0,35106164.0,26918000.0,26600000.0,44852457.0,19453518.23,78000000.0,4970000.0,16218386.0,14245800.0,33679615.6,102000000.0,7726000.0,32773000.0,57309805.0
